"id","home_team_points","away_team_points","year","week_number","away_team_id","home_team_id"
2977,27,17,2013,11,"Chiefs","Broncos"
2978,24,20,2013,11,"Patriots","Panthers"
2979,13,17,2013,12,"Saints","Falcons"
2980,21,24,2013,12,"Buccaneers","Lions"
2981,26,26,2013,12,"Vikings","Packers"
2982,6,13,2013,12,"Jaguars","Texans"
2983,38,41,2013,12,"Chargers","Chiefs"
2984,16,20,2013,12,"Panthers","Dolphins"
2985,11,27,2013,12,"Steelers","Browns"
2986,42,21,2013,12,"Bears","Rams"
2987,19,3,2013,12,"Jets","Ravens"
2988,19,23,2013,12,"Titans","Raiders"
2989,40,11,2013,12,"Colts","Cardinals"
2990,21,24,2013,12,"Cowboys","Giants"
2991,34,31,2013,12,"Broncos","Patriots"
2992,6,27,2013,12,"49ers","Redskins"
2993,40,10,2013,13,"Packers","Lions"
2994,31,24,2013,13,"Raiders","Cowboys"
2995,22,20,2013,13,"Steelers","Ravens"
2996,22,14,2013,13,"Titans","Colts"
2997,28,32,2013,13,"Jaguars","Browns"
2998,27,6,2013,13,"Buccaneers","Panthers"
2999,23,20,2013,13,"Bears","Vikings"
3000,31,34,2013,13,"Patriots","Texans"
3001,24,21,2013,13,"Cardinals","Eagles"
3002,3,23,2013,13,"Dolphins","Jets"
3003,31,34,2013,13,"Falcons","Bills"
3004,23,13,2013,13,"Rams","49ers"
3005,10,17,2013,13,"Bengals","Chargers"
3006,28,35,2013,13,"Broncos","Chiefs"
3007,17,24,2013,13,"Giants","Redskins"
3008,34,7,2013,13,"Saints","Seahawks"
3009,27,20,2013,14,"Texans","Jaguars"
3010,42,28,2013,14,"Colts","Bengals"
3011,27,26,2013,14,"Browns","Patriots"
3012,37,27,2013,14,"Raiders","Jets"
3013,10,45,2013,14,"Chiefs","Redskins"
3014,29,26,2013,14,"Vikings","Ravens"
3015,22,21,2013,14,"Falcons","Packers"
3016,27,6,2013,14,"Bills","Buccaneers"
3017,28,34,2013,14,"Dolphins","Steelers"
3018,34,20,2013,14,"Lions","Eagles"
3019,51,28,2013,14,"Titans","Broncos"
3020,30,10,2013,14,"Rams","Cardinals"
3021,19,17,2013,14,"Seahawks","49ers"
3022,37,14,2013,14,"Giants","Chargers"
3023,31,13,2013,14,"Panthers","Saints"
3024,45,28,2013,14,"Cowboys","Bears"
3025,20,27,2013,15,"Chargers","Broncos"
3026,27,26,2013,15,"Redskins","Falcons"
3027,14,33,2013,15,"49ers","Buccaneers"
3028,0,23,2013,15,"Seahawks","Giants"
3029,48,30,2013,15,"Eagles","Vikings"
3030,24,20,2013,15,"Patriots","Dolphins"
3031,20,27,2013,15,"Bills","Jaguars"
3032,25,3,2013,15,"Texans","Colts"
3033,31,38,2013,15,"Bears","Browns"
3034,31,56,2013,15,"Chiefs","Raiders"
3035,30,20,2013,15,"Jets","Panthers"
3036,36,37,2013,15,"Packers","Cowboys"
3037,34,37,2013,15,"Cardinals","Titans"
3038,27,16,2013,15,"Saints","Rams"
3039,30,20,2013,15,"Bengals","Steelers"
3040,16,18,2013,15,"Ravens","Lions"
3041,19,0,2013,16,"Dolphins","Bills"
3042,17,13,2013,16,"Saints","Panthers"
3043,42,14,2013,16,"Vikings","Bengals"
3044,13,37,2013,16,"Broncos","Texans"
3045,16,20,2013,16,"Titans","Jaguars"
3046,7,23,2013,16,"Colts","Chiefs"
3047,23,24,2013,16,"Cowboys","Redskins"
3048,24,13,2013,16,"Browns","Jets"
3049,23,13,2013,16,"Buccaneers","Rams"
3050,10,17,2013,16,"Cardinals","Seahawks"
3051,20,23,2013,16,"Giants","Lions"
3052,7,41,2013,16,"Patriots","Ravens"
3053,26,13,2013,16,"Raiders","Chargers"
3054,31,38,2013,16,"Steelers","Packers"
3055,54,11,2013,16,"Bears","Eagles"
3056,34,24,2013,16,"Falcons","49ers"
3057,20,7,2013,17,"Browns","Steelers"
3058,20,6,2013,17,"Redskins","Giants"
3059,34,17,2013,17,"Ravens","Bengals"
3060,16,10,2013,17,"Texans","Titans"
3061,30,10,2013,17,"Jaguars","Colts"
3062,7,20,2013,17,"Jets","Dolphins"
3063,14,13,2013,17,"Lions","Vikings"
3064,20,21,2013,17,"Panthers","Falcons"
3065,42,17,2013,17,"Buccaneers","Saints"
3066,34,20,2013,17,"Bills","Patriots"
3067,27,9,2013,17,"Rams","Seahawks"
3068,28,33,2013,17,"Packers","Bears"
3069,20,23,2013,17,"49ers","Cardinals"
3070,14,34,2013,17,"Broncos","Raiders"
3071,27,24,2013,17,"Chiefs","Chargers"
3072,22,24,2013,17,"Eagles","Cowboys"
3073,36,16,2014,1,"Packers","Seahawks"
3074,37,34,2014,1,"Saints","Falcons"
3075,6,34,2014,1,"Vikings","Rams"
3076,30,27,2014,1,"Browns","Steelers"
3077,34,17,2014,1,"Jaguars","Eagles"
3078,19,14,2014,1,"Raiders","Jets"
3079,16,23,2014,1,"Bengals","Ravens"
3080,20,23,2014,1,"Bills","Bears"
3081,17,6,2014,1,"Redskins","Texans"
3082,10,26,2014,1,"Titans","Chiefs"
3083,33,20,2014,1,"Patriots","Dolphins"
3084,14,20,2014,1,"Panthers","Buccaneers"
3085,17,28,2014,1,"49ers","Cowboys"
3086,31,24,2014,1,"Colts","Broncos"
3087,35,14,2014,1,"Giants","Lions"
3088,18,17,2014,1,"Chargers","Cardinals"
3089,26,6,2014,2,"Steelers","Ravens"
3090,29,10,2014,2,"Dolphins","Bills"
3091,41,10,2014,2,"Jaguars","Redskins"
3092,10,26,2014,2,"Cowboys","Titans"
3093,14,25,2014,2,"Cardinals","Giants"
3094,7,30,2014,2,"Patriots","Vikings"
3095,26,24,2014,2,"Saints","Browns"
3096,24,10,2014,2,"Falcons","Bengals"
3097,24,7,2014,2,"Lions","Panthers"
3098,17,19,2014,2,"Rams","Buccaneers"
3099,30,21,2014,2,"Seahawks","Chargers"
3100,14,30,2014,2,"Texans","Raiders"
3101,31,24,2014,2,"Jets","Packers"
3102,24,17,2014,2,"Chiefs","Broncos"
3103,20,28,2014,2,"Bears","49ers"
3104,27,30,2014,2,"Eagles","Colts"
3105,56,14,2014,3,"Buccaneers","Falcons"
3106,10,22,2014,3,"Chargers","Bills"
3107,31,34,2014,3,"Cowboys","Rams"
3108,37,34,2014,3,"Redskins","Eagles"
3109,30,17,2014,3,"Texans","Giants"
3110,20,9,2014,3,"Vikings","Saints"
3111,33,7,2014,3,"Titans","Bengals"
3112,21,23,2014,3,"Ravens","Browns"
3113,19,7,2014,3,"Packers","Lions"
3114,17,44,2014,3,"Colts","Jaguars"
3115,16,9,2014,3,"Raiders","Patriots"
3116,23,14,2014,3,"49ers","Cardinals"
3117,26,20,2014,3,"Broncos","Seahawks"
3118,15,34,2014,3,"Chiefs","Dolphins"
3119,19,37,2014,3,"Steelers","Panthers"
3120,19,27,2014,3,"Bears","Jets"
3121,14,45,2014,4,"Giants","Redskins"
3122,17,38,2014,4,"Packers","Bears"
3123,23,17,2014,4,"Bills","Texans"
3124,41,17,2014,4,"Titans","Colts"
3125,38,10,2014,4,"Panthers","Ravens"
3126,17,24,2014,4,"Lions","Jets"
3127,24,27,2014,4,"Buccaneers","Steelers"
3128,14,38,2014,4,"Dolphins","Raiders"
3129,33,14,2014,4,"Jaguars","Chargers"
3130,26,21,2014,4,"Eagles","49ers"
3131,41,28,2014,4,"Falcons","Vikings"
3132,38,17,2014,4,"Saints","Cowboys"
3133,41,14,2014,4,"Patriots","Chiefs"
3134,42,10,2014,5,"Vikings","Packers"
3135,31,24,2014,5,"Bears","Panthers"
3136,28,29,2014,5,"Browns","Titans"
3137,34,28,2014,5,"Rams","Eagles"
3138,30,20,2014,5,"Falcons","Giants"
3139,37,31,2014,5,"Buccaneers","Saints"
3140,20,17,2014,5,"Texans","Cowboys"
3141,14,17,2014,5,"Bills","Lions"
3142,20,13,2014,5,"Ravens","Colts"
3143,9,17,2014,5,"Steelers","Jaguars"
3144,41,20,2014,5,"Cardinals","Broncos"
3145,22,17,2014,5,"Chiefs","49ers"
3146,31,0,2014,5,"Jets","Chargers"
3147,43,17,2014,5,"Bengals","Patriots"
3148,17,27,2014,5,"Seahawks","Redskins"
3149,28,33,2014,6,"Colts","Texans"
3150,31,10,2014,6,"Steelers","Browns"
3151,22,37,2014,6,"Patriots","Bills"
3152,37,37,2014,6,"Panthers","Bengals"
3153,16,14,2014,6,"Jaguars","Titans"
3154,24,27,2014,6,"Packers","Dolphins"
3155,3,17,2014,6,"Lions","Vikings"
3156,17,31,2014,6,"Broncos","Jets"
3157,17,48,2014,6,"Ravens","Buccaneers"
3158,28,31,2014,6,"Chargers","Raiders"
3159,13,27,2014,6,"Bears","Falcons"
3160,23,30,2014,6,"Cowboys","Seahawks"
3161,30,20,2014,6,"Redskins","Cardinals"
3162,27,0,2014,6,"Giants","Eagles"
3163,17,31,2014,6,"49ers","Rams"
3164,27,25,2014,7,"Jets","Patriots"
3165,29,7,2014,7,"Falcons","Ravens"
3166,19,17,2014,7,"Titans","Redskins"
3167,28,26,2014,7,"Seahawks","Rams"
3168,24,6,2014,7,"Browns","Jaguars"
3169,27,0,2014,7,"Bengals","Colts"
3170,17,16,2014,7,"Vikings","Bills"
3171,14,27,2014,7,"Dolphins","Bears"
3172,24,23,2014,7,"Saints","Lions"
3173,38,17,2014,7,"Panthers","Packers"
3174,20,23,2014,7,"Chiefs","Chargers"
3175,13,24,2014,7,"Cardinals","Raiders"
3176,31,21,2014,7,"Giants","Cowboys"
3177,42,17,2014,7,"49ers","Broncos"
3178,30,23,2014,7,"Texans","Steelers"
3179,35,21,2014,8,"Chargers","Broncos"
3180,21,22,2014,8,"Lions","Falcons"
3181,13,19,2014,8,"Vikings","Buccaneers"
3182,23,43,2014,8,"Bills","Jets"
3183,51,23,2014,8,"Bears","Patriots"
3184,9,13,2014,8,"Seahawks","Panthers"
3185,13,27,2014,8,"Dolphins","Jaguars"
3186,27,24,2014,8,"Ravens","Bengals"
3187,16,30,2014,8,"Texans","Titans"
3188,34,7,2014,8,"Rams","Chiefs"
3189,24,20,2014,8,"Eagles","Cardinals"
3190,51,34,2014,8,"Colts","Steelers"
3191,23,13,2014,8,"Raiders","Browns"
3192,44,23,2014,8,"Packers","Saints"
3193,17,20,2014,8,"Redskins","Cowboys"
3194,10,28,2014,9,"Saints","Panthers"
3195,22,17,2014,9,"Buccaneers","Browns"
3196,17,28,2014,9,"Cardinals","Cowboys"
3197,21,31,2014,9,"Eagles","Texans"
3198,24,10,2014,9,"Jets","Chiefs"
3199,33,23,2014,9,"Jaguars","Bengals"
3200,37,0,2014,9,"Chargers","Dolphins"
3201,29,26,2014,9,"Redskins","Vikings"
3202,10,13,2014,9,"Rams","49ers"
3203,43,21,2014,9,"Broncos","Patriots"
3204,30,24,2014,9,"Raiders","Seahawks"
3205,43,23,2014,9,"Ravens","Steelers"
3206,24,40,2014,9,"Colts","Giants"
3207,3,24,2014,10,"Browns","Bengals"
3208,13,17,2014,10,"Chiefs","Bills"
3209,20,16,2014,10,"Dolphins","Lions"
3210,17,31,2014,10,"Cowboys","Jaguars"
3211,24,27,2014,10,"49ers","Saints"
3212,21,7,2014,10,"Titans","Ravens"
3213,20,13,2014,10,"Steelers","Jets"
3214,17,27,2014,10,"Falcons","Buccaneers"
3215,17,41,2014,10,"Broncos","Raiders"
3216,31,14,2014,10,"Rams","Cardinals"
3217,38,17,2014,10,"Giants","Seahawks"
3218,55,14,2014,10,"Bears","Packers"
3219,45,21,2014,10,"Panthers","Eagles"
3220,22,9,2014,11,"Bills","Dolphins"
3221,21,13,2014,11,"Vikings","Bears"
3222,7,23,2014,11,"Texans","Browns"
3223,17,19,2014,11,"Falcons","Panthers"
3224,10,27,2014,11,"Bengals","Saints"
3225,7,27,2014,11,"Buccaneers","Redskins"
3226,22,7,2014,11,"Broncos","Rams"
3227,10,16,2014,11,"49ers","Giants"
3228,24,20,2014,11,"Seahawks","Chiefs"
3229,13,6,2014,11,"Raiders","Chargers"
3230,14,6,2014,11,"Lions","Cardinals"
3231,53,20,2014,11,"Eagles","Packers"
3232,20,42,2014,11,"Patriots","Colts"
3233,24,27,2014,11,"Steelers","Titans"
3234,24,20,2014,12,"Chiefs","Raiders"
3235,24,26,2014,12,"Browns","Falcons"
3236,43,24,2014,12,"Titans","Eagles"
3237,34,9,2014,12,"Lions","Patriots"
3238,21,24,2014,12,"Packers","Vikings"
3239,23,3,2014,12,"Jaguars","Colts"
3240,13,22,2014,12,"Bengals","Texans"
3241,21,13,2014,12,"Buccaneers","Bears"
3242,19,3,2014,12,"Cardinals","Seahawks"
3243,27,24,2014,12,"Rams","Chargers"
3244,17,13,2014,12,"Redskins","49ers"
3245,39,36,2014,12,"Dolphins","Broncos"
3246,28,31,2014,12,"Cowboys","Giants"
3247,38,3,2014,12,"Jets","Bills"
3248,27,34,2014,12,"Ravens","Saints"
3249,34,17,2014,13,"Bears","Lions"
3250,10,33,2014,13,"Eagles","Cowboys"
3251,3,19,2014,13,"Seahawks","49ers"
3252,49,27,2014,13,"Redskins","Colts"
3253,45,21,2014,13,"Titans","Texans"
3254,26,10,2014,13,"Browns","Bills"
3255,33,34,2014,13,"Chargers","Ravens"
3256,25,24,2014,13,"Giants","Jaguars"
3257,13,14,2014,13,"Bengals","Buccaneers"
3258,52,0,2014,13,"Raiders","Rams"
3259,32,35,2014,13,"Saints","Steelers"
3260,31,13,2014,13,"Panthers","Vikings"
3261,29,18,2014,13,"Cardinals","Falcons"
3262,26,21,2014,13,"Patriots","Packers"
3263,16,29,2014,13,"Broncos","Chiefs"
3264,13,16,2014,13,"Dolphins","Jets"
3265,28,41,2014,14,"Cowboys","Bears"
3266,21,42,2014,14,"Steelers","Bengals"
3267,0,24,2014,14,"Rams","Redskins"
3268,7,36,2014,14,"Giants","Titans"
3269,10,41,2014,14,"Panthers","Saints"
3270,30,24,2014,14,"Jets","Vikings"
3271,13,28,2014,14,"Ravens","Dolphins"
3272,24,25,2014,14,"Colts","Browns"
3273,34,17,2014,14,"Buccaneers","Lions"
3274,13,27,2014,14,"Texans","Jaguars"
3275,24,17,2014,14,"Bills","Broncos"
3276,17,14,2014,14,"Chiefs","Cardinals"
3277,14,24,2014,14,"Seahawks","Eagles"
3278,24,13,2014,14,"49ers","Raiders"
3279,14,23,2014,14,"Patriots","Chargers"
3280,43,37,2014,14,"Falcons","Packers"
3281,6,12,2014,15,"Cardinals","Rams"
3282,20,27,2014,15,"Steelers","Falcons"
3283,24,13,2014,15,"Redskins","Giants"
3284,41,13,2014,15,"Dolphins","Patriots"
3285,31,13,2014,15,"Raiders","Chiefs"
3286,17,10,2014,15,"Texans","Colts"
3287,0,30,2014,15,"Bengals","Browns"
3288,20,12,2014,15,"Jaguars","Ravens"
3289,21,13,2014,15,"Packers","Bills"
3290,19,17,2014,15,"Buccaneers","Panthers"
3291,11,16,2014,15,"Jets","Titans"
3292,10,22,2014,15,"Broncos","Chargers"
3293,16,14,2014,15,"Vikings","Lions"
3294,17,7,2014,15,"49ers","Seahawks"
3295,27,38,2014,15,"Cowboys","Eagles"
3296,15,31,2014,15,"Saints","Bears"
3297,21,13,2014,16,"Titans","Jaguars"
3298,27,24,2014,16,"Eagles","Redskins"
3299,35,38,2014,16,"Chargers","49ers"
3300,37,35,2014,16,"Vikings","Dolphins"
3301,25,13,2014,16,"Ravens","Texans"
3302,14,20,2014,16,"Lions","Bears"
3303,17,13,2014,16,"Browns","Panthers"
3304,14,30,2014,16,"Falcons","Saints"
3305,3,20,2014,16,"Packers","Buccaneers"
3306,20,12,2014,16,"Chiefs","Steelers"
3307,16,17,2014,16,"Patriots","Jets"
3308,27,37,2014,16,"Giants","Rams"
3309,26,24,2014,16,"Bills","Raiders"
3310,42,7,2014,16,"Colts","Cowboys"
3311,6,35,2014,16,"Seahawks","Cardinals"
3312,37,28,2014,16,"Broncos","Bengals"
3313,20,10,2014,17,"Browns","Ravens"
3314,17,44,2014,17,"Cowboys","Redskins"
3315,10,27,2014,17,"Colts","Titans"
3316,20,23,2014,17,"Saints","Buccaneers"
3317,26,34,2014,17,"Eagles","Giants"
3318,9,17,2014,17,"Bills","Patriots"
3319,23,17,2014,17,"Jaguars","Texans"
3320,19,7,2014,17,"Chargers","Chiefs"
3321,24,37,2014,17,"Jets","Dolphins"
3322,13,9,2014,17,"Bears","Vikings"
3323,47,14,2014,17,"Raiders","Broncos"
3324,20,17,2014,17,"Cardinals","49ers"
3325,30,20,2014,17,"Lions","Packers"
3326,20,6,2014,17,"Rams","Seahawks"
3327,3,34,2014,17,"Panthers","Falcons"
3328,27,17,2014,17,"Bengals","Steelers"
3329,28,21,2015,1,"Steelers","Patriots"
3330,23,31,2015,1,"Packers","Bears"
3331,20,27,2015,1,"Chiefs","Texans"
3332,31,10,2015,1,"Browns","Jets"
3333,27,14,2015,1,"Colts","Bills"
3334,10,17,2015,1,"Dolphins","Redskins"
3335,9,20,2015,1,"Panthers","Jaguars"
3336,34,31,2015,1,"Seahawks","Rams"
3337,31,19,2015,1,"Saints","Cardinals"
3338,33,28,2015,1,"Lions","Chargers"
3339,14,42,2015,1,"Titans","Buccaneers"
3340,13,33,2015,1,"Bengals","Raiders"
3341,19,13,2015,1,"Ravens","Broncos"
3342,27,26,2015,1,"Giants","Cowboys"
3343,26,24,2015,1,"Eagles","Falcons"
3344,20,3,2015,1,"Vikings","49ers"
3345,24,31,2015,2,"Broncos","Chiefs"
3346,24,17,2015,2,"Texans","Panthers"
3347,43,18,2015,2,"49ers","Steelers"
3348,19,26,2015,2,"Buccaneers","Saints"
3349,26,16,2015,2,"Lions","Vikings"
3350,23,48,2015,2,"Cardinals","Bears"
3351,32,40,2015,2,"Patriots","Bills"
3352,24,19,2015,2,"Chargers","Bengals"
3353,28,14,2015,2,"Titans","Browns"
3354,20,24,2015,2,"Falcons","Giants"
3355,24,10,2015,2,"Rams","Redskins"
3356,23,20,2015,2,"Dolphins","Jaguars"
3357,37,33,2015,2,"Ravens","Raiders"
3358,10,20,2015,2,"Cowboys","Eagles"
3359,27,17,2015,2,"Seahawks","Packers"
3360,7,20,2015,2,"Jets","Colts"
3361,32,21,2015,3,"Redskins","Giants"
3362,28,39,2015,3,"Falcons","Cowboys"
3363,33,35,2015,3,"Colts","Titans"
3364,20,27,2015,3,"Raiders","Browns"
3365,24,28,2015,3,"Bengals","Ravens"
3366,51,17,2015,3,"Jaguars","Patriots"
3367,27,22,2015,3,"Saints","Panthers"
3368,17,24,2015,3,"Eagles","Jets"
3369,19,9,2015,3,"Buccaneers","Texans"
3370,31,14,2015,3,"Chargers","Vikings"
3371,6,12,2015,3,"Steelers","Rams"
3372,47,7,2015,3,"49ers","Cardinals"
3373,14,41,2015,3,"Bills","Dolphins"
3374,26,0,2015,3,"Bears","Seahawks"
3375,12,24,2015,3,"Broncos","Lions"
3376,38,28,2015,3,"Chiefs","Packers"
3377,20,23,2015,4,"Ravens","Steelers"
3378,14,27,2015,4,"Jets","Dolphins"
3379,16,13,2015,4,"Jaguars","Colts"
3380,10,24,2015,4,"Giants","Bills"
3381,23,37,2015,4,"Panthers","Buccaneers"
3382,23,20,2015,4,"Eagles","Redskins"
3383,22,20,2015,4,"Raiders","Bears"
3384,48,21,2015,4,"Texans","Falcons"
3385,36,21,2015,4,"Chiefs","Bengals"
3386,30,27,2015,4,"Browns","Chargers"
3387,3,17,2015,4,"Packers","49ers"
3388,22,24,2015,4,"Rams","Cardinals"
3389,23,20,2015,4,"Vikings","Broncos"
3390,26,20,2015,4,"Cowboys","Saints"
3391,13,10,2015,4,"Lions","Seahawks"
3392,20,27,2015,5,"Colts","Texans"
3393,17,18,2015,5,"Bears","Chiefs"
3394,27,24,2015,5,"Seahawks","Bengals"
3395,25,19,2015,5,"Redskins","Falcons"
3396,38,31,2015,5,"Jaguars","Buccaneers"
3397,39,17,2015,5,"Saints","Eagles"
3398,30,33,2015,5,"Browns","Ravens"
3399,24,10,2015,5,"Rams","Packers"
3400,13,14,2015,5,"Bills","Titans"
3401,17,42,2015,5,"Cardinals","Lions"
3402,6,30,2015,5,"Patriots","Cowboys"
3403,10,16,2015,5,"Broncos","Raiders"
3404,30,27,2015,5,"49ers","Giants"
3405,20,24,2015,5,"Steelers","Chargers"
3406,31,21,2015,6,"Falcons","Saints"
3407,34,20,2015,6,"Redskins","Jets"
3408,25,13,2015,6,"Cardinals","Steelers"
3409,16,10,2015,6,"Chiefs","Vikings"
3410,21,34,2015,6,"Bengals","Bills"
3411,37,34,2015,6,"Bears","Lions"
3412,23,26,2015,6,"Broncos","Browns"
3413,20,31,2015,6,"Texans","Jaguars"
3414,10,38,2015,6,"Dolphins","Titans"
3415,23,27,2015,6,"Panthers","Seahawks"
3416,27,20,2015,6,"Chargers","Packers"
3417,25,20,2015,6,"Ravens","49ers"
3418,27,34,2015,6,"Patriots","Colts"
3419,27,7,2015,6,"Giants","Eagles"
3420,3,20,2015,7,"Seahawks","49ers"
3421,34,31,2015,7,"Bills","Jaguars"
3422,31,30,2015,7,"Buccaneers","Redskins"
3423,7,10,2015,7,"Falcons","Titans"
3424,21,27,2015,7,"Saints","Colts"
3425,19,28,2015,7,"Vikings","Lions"
3426,23,13,2015,7,"Steelers","Chiefs"
3427,24,6,2015,7,"Browns","Rams"
3428,44,26,2015,7,"Texans","Dolphins"
3429,30,23,2015,7,"Jets","Patriots"
3430,29,37,2015,7,"Raiders","Chargers"
3431,27,20,2015,7,"Cowboys","Giants"
3432,27,16,2015,7,"Eagles","Panthers"
3433,26,18,2015,7,"Ravens","Cardinals"
3434,36,7,2015,8,"Dolphins","Patriots"
3435,45,10,2015,8,"Lions","Chiefs"
3436,20,23,2015,8,"Buccaneers","Falcons"
3437,20,34,2015,8,"Cardinals","Browns"
3438,27,6,2015,8,"49ers","Rams"
3439,52,49,2015,8,"Giants","Saints"
3440,20,23,2015,8,"Vikings","Bears"
3441,29,26,2015,8,"Chargers","Ravens"
3442,10,16,2015,8,"Bengals","Steelers"
3443,20,6,2015,8,"Titans","Texans"
3444,34,20,2015,8,"Jets","Raiders"
3445,12,13,2015,8,"Seahawks","Cowboys"
3446,29,10,2015,8,"Packers","Broncos"
3447,29,26,2015,8,"Colts","Panthers"
3448,31,10,2015,9,"Browns","Bengals"
3449,37,29,2015,9,"Packers","Panthers"
3450,27,10,2015,9,"Redskins","Patriots"
3451,28,34,2015,9,"Titans","Saints"
3452,33,17,2015,9,"Dolphins","Bills"
3453,21,18,2015,9,"Rams","Vikings"
3454,28,23,2015,9,"Jaguars","Jets"
3455,38,35,2015,9,"Raiders","Steelers"
3456,18,32,2015,9,"Giants","Buccaneers"
3457,17,16,2015,9,"Falcons","49ers"
3458,27,24,2015,9,"Broncos","Colts"
3459,27,33,2015,9,"Eagles","Cowboys"
3460,19,22,2015,9,"Bears","Chargers"
3461,17,22,2015,10,"Bills","Jets"
3462,16,18,2015,10,"Lions","Packers"
3463,10,6,2015,10,"Cowboys","Buccaneers"
3464,10,27,2015,10,"Panthers","Titans"
3465,13,37,2015,10,"Bears","Rams"
3466,47,14,2015,10,"Saints","Redskins"
3467,19,20,2015,10,"Dolphins","Eagles"
3468,30,9,2015,10,"Browns","Steelers"
3469,20,22,2015,10,"Jaguars","Ravens"
3470,14,30,2015,10,"Vikings","Raiders"
3471,26,27,2015,10,"Patriots","Giants"
3472,13,29,2015,10,"Chiefs","Broncos"
3473,32,39,2015,10,"Cardinals","Seahawks"
3474,6,10,2015,10,"Texans","Bengals"
3475,19,13,2015,11,"Titans","Jaguars"
3476,18,13,2015,11,"Raiders","Lions"
3477,21,24,2015,11,"Colts","Falcons"
3478,16,13,2015,11,"Rams","Ravens"
3479,17,45,2015,11,"Buccaneers","Eagles"
3480,15,17,2015,11,"Broncos","Bears"
3481,24,17,2015,11,"Jets","Texans"
3482,44,16,2015,11,"Redskins","Panthers"
3483,14,24,2015,11,"Cowboys","Dolphins"
3484,3,33,2015,11,"Chiefs","Chargers"
3485,13,30,2015,11,"Packers","Vikings"
3486,29,13,2015,11,"49ers","Seahawks"
3487,34,31,2015,11,"Bengals","Cardinals"
3488,20,13,2015,11,"Bills","Patriots"
3489,45,14,2015,12,"Eagles","Lions"
3490,14,33,2015,12,"Panthers","Cowboys"
3491,13,17,2015,12,"Bears","Packers"
3492,24,6,2015,12,"Saints","Texans"
3493,31,7,2015,12,"Rams","Bengals"
3494,10,20,2015,12,"Vikings","Falcons"
3495,20,14,2015,12,"Giants","Redskins"
3496,25,12,2015,12,"Buccaneers","Colts"
3497,30,22,2015,12,"Bills","Chiefs"
3498,21,24,2015,12,"Raiders","Titans"
3499,25,31,2015,12,"Chargers","Jaguars"
3500,38,20,2015,12,"Dolphins","Jets"
3501,13,19,2015,12,"Cardinals","49ers"
3502,39,30,2015,12,"Steelers","Seahawks"
3503,30,24,2015,12,"Patriots","Broncos"
3504,27,33,2015,12,"Ravens","Browns"
3505,23,27,2015,13,"Packers","Lions"
3506,20,23,2015,13,"Jets","Giants"
3507,3,27,2015,13,"Cardinals","Rams"
3508,23,19,2015,13,"Falcons","Buccaneers"
3509,7,38,2015,13,"Seahawks","Vikings"
3510,20,26,2015,13,"49ers","Bears"
3511,42,39,2015,13,"Jaguars","Titans"
3512,30,21,2015,13,"Texans","Bills"
3513,15,13,2015,13,"Ravens","Dolphins"
3514,3,37,2015,13,"Bengals","Browns"
3515,20,34,2015,13,"Chiefs","Raiders"
3516,3,17,2015,13,"Broncos","Chargers"
3517,28,35,2015,13,"Eagles","Patriots"
3518,38,41,2015,13,"Panthers","Saints"
3519,45,10,2015,13,"Colts","Steelers"
3520,16,19,2015,13,"Cowboys","Redskins"
3521,23,20,2015,14,"Vikings","Cardinals"
3522,23,20,2015,14,"Bills","Eagles"
3523,6,35,2015,14,"Seahawks","Ravens"
3524,24,10,2015,14,"49ers","Browns"
3525,21,14,2015,14,"Lions","Rams"
3526,30,8,2015,14,"Titans","Jets"
3527,20,33,2015,14,"Steelers","Bengals"
3528,51,16,2015,14,"Colts","Jaguars"
3529,10,3,2015,14,"Chargers","Chiefs"
3530,21,24,2015,14,"Redskins","Bears"
3531,38,0,2015,14,"Falcons","Panthers"
3532,17,24,2015,14,"Saints","Buccaneers"
3533,12,15,2015,14,"Raiders","Broncos"
3534,28,7,2015,14,"Cowboys","Packers"
3535,6,27,2015,14,"Patriots","Texans"
3536,24,31,2015,14,"Giants","Dolphins"
3537,31,23,2015,15,"Buccaneers","Rams"
3538,16,19,2015,15,"Jets","Cowboys"
3539,35,38,2015,15,"Panthers","Giants"
3540,33,16,2015,15,"Titans","Patriots"
3541,35,25,2015,15,"Bills","Redskins"
3542,14,34,2015,15,"Chiefs","Ravens"
3543,10,16,2015,15,"Texans","Colts"
3544,17,23,2015,15,"Falcons","Jaguars"
3545,38,17,2015,15,"Bears","Vikings"
3546,20,30,2015,15,"Packers","Raiders"
3547,30,13,2015,15,"Browns","Seahawks"
3548,14,24,2015,15,"Bengals","49ers"
3549,30,14,2015,15,"Dolphins","Chargers"
3550,34,27,2015,15,"Broncos","Steelers"
3551,17,40,2015,15,"Cardinals","Eagles"
3552,27,35,2015,15,"Lions","Saints"
3553,23,20,2015,16,"Chargers","Raiders"
3554,24,38,2015,16,"Redskins","Eagles"
3555,32,17,2015,16,"49ers","Lions"
3556,20,17,2015,16,"Steelers","Ravens"
3557,16,6,2015,16,"Cowboys","Bills"
3558,21,26,2015,16,"Bears","Buccaneers"
3559,20,13,2015,16,"Panthers","Falcons"
3560,12,18,2015,16,"Colts","Dolphins"
3561,26,20,2015,16,"Patriots","Jets"
3562,6,34,2015,16,"Texans","Titans"
3563,17,13,2015,16,"Browns","Chiefs"
3564,38,27,2015,16,"Jaguars","Saints"
3565,38,8,2015,16,"Packers","Cardinals"
